,feature,class
983,"[-522.5344     110.70717      6.3479686   24.15396     12.847828
   -3.5618134   -6.2843695    4.8769193  -14.922723     1.2590667
  -11.419941    13.595674    -7.933533     9.151771     2.3467925
    5.301153    -2.9167175    2.0585194   -5.295194    -2.4987934
   -9.027385     1.7574865   -6.7227807    3.2454095    3.597499
    5.8158946    6.4035926    4.5936003    3.0461931    7.3221207
    1.1081308    4.1452875    2.5205464    3.4260867    2.9653826
    4.2411084    1.1159718    2.6224382    5.085422     1.5871711]",Encouraging
984,"[-5.2877460e+02  8.5443741e+01 -1.0186871e+00  3.3909386e+01
  4.8941422e+00  8.8318386e+00 -1.1912601e+01  1.2867417e+00
 -1.0744019e+01  6.0194473e+00 -1.2980797e+01  9.2948904e+00
 -6.1548028e+00  5.1670408e+00 -8.5068196e-02 -1.5187377e+00
 -6.7123098e+00  3.1424541e+00 -3.4503922e+00 -2.3751080e+00
 -7.1649780e+00  4.8632913e+00 -5.1431713e+00  3.3825090e+00
  2.5128150e+00  4.5828233e+00  2.7126515e+00  7.8786292e+00
  4.1963964e+00  4.5861559e+00  9.5120525e-01  1.7194300e+00
  1.5316710e+00  1.6964331e+00  1.2611245e+00  6.1410779e-01
  4.6563778e+00  2.1579044e+00  7.2651162e+00  2.6646590e+00]",Encouraging
985,"[-4.3268967e+02  1.2096011e+02  1.5588395e+01  2.8183540e+01
 -1.5415397e+01  7.2579412e+00 -6.2764249e+00  1.0714130e+01
 -1.0553899e+01  1.5306678e-01 -1.7554247e+00 -4.2286029e+00
 -8.2951155e+00  2.1784260e+00 -7.7522769e+00  1.6077758e+00
  1.5123023e-01 -3.1437297e+00 -3.6027780e+00  1.8712696e-01
 -4.3470731e+00 -2.3473253e+00 -5.1061330e+00 -4.2764621e+00
 -4.3604422e+00 -2.3907843e+00 -5.6992764e+00 -2.3199410e+00
 -1.7773631e+00 -6.3956451e+00 -2.9594655e+00 -4.2254572e+00
 -4.8353100e+00 -2.9951594e+00 -4.3847446e+00 -3.7298596e+00
 -1.9168851e+00 -3.9002967e+00 -4.1956460e-01 -9.5849240e-01]",Encouraging
986,"[-4.5307263e+02  1.2193378e+02  1.9435156e+01  3.0901924e+01
 -1.0180136e+01  8.8141727e+00 -6.9457383e+00  1.4342971e+01
 -1.1092508e+01 -4.8240951e-01 -3.3013768e+00 -4.3897524e+00
 -8.5816193e+00  2.1208978e+00 -7.2915964e+00 -1.3007814e-02
 -6.1123770e-01 -2.5632200e+00 -4.1835303e+00  1.3934132e+00
 -4.2169237e+00 -1.8431662e+00 -5.0402894e+00 -3.1388211e+00
 -6.4935207e+00 -2.2983894e+00 -7.3674088e+00 -4.4672084e+00
 -4.2713604e+00 -3.4341326e+00 -3.6183677e+00 -5.4762053e+00
 -2.2713869e+00 -5.0880303e+00 -5.3434138e+00 -4.3372850e+00
 -1.9526966e+00 -4.6948576e+00 -1.2391387e-01 -6.2517554e-01]",Encouraging
987,"[-4.4938965e+02  1.1711707e+02  2.4020967e+01  3.0936703e+01
 -5.0402074e+00  9.1560287e+00 -9.0447664e+00  1.8380732e+01
 -5.8135986e+00  2.5751939e+00 -5.0672871e-01 -3.1337681e+00
 -8.5828257e+00  1.8365680e+00 -5.5525713e+00  2.4623401e+00
  6.2035680e-01  1.3199046e+00 -3.6618819e+00 -3.6249634e-02
 -4.7169628e+00  7.5709170e-01 -4.6002727e+00 -4.1659117e+00
 -6.3449764e+00 -5.7890983e+00 -6.2119932e+00 -1.2956914e+00
 -4.8332143e+00 -2.6923382e+00 -2.6666379e+00 -3.2556455e+00
 -1.5628816e+00 -1.0730479e+00 -3.1393306e+00 -3.1352401e+00
 -1.0387267e+00 -2.5214913e+00 -2.3108652e+00 -1.3821141e+00]",Encouraging
988,"[-4.6732889e+02  1.2525298e+02  2.4611383e+01  2.6784903e+01
 -5.8114109e+00  9.6833963e+00 -1.1248292e+01  1.6405958e+01
 -5.8338552e+00  4.5054111e+00 -2.6120448e-01 -4.4391358e-01
 -9.4998388e+00  2.2730701e+00 -6.9752507e+00 -6.6794491e-01
  9.2463098e-02  1.3613414e+00 -5.6876149e+00 -9.8555529e-01
 -4.7633557e+00  1.5669492e-01 -5.1103539e+00 -3.4760208e+00
 -7.1954756e+00 -5.0726166e+00 -4.8783326e+00 -7.3587579e-01
 -3.7092593e+00 -4.5566902e+00 -3.0511551e+00 -3.9936256e+00
 -2.3524241e+00 -6.1698681e-01 -4.2627716e-01 -2.0233838e-01
 -7.7690339e-01 -4.4955662e-01 -2.3400488e+00 -3.3331859e+00]",Encouraging
989,"[-4.4565839e+02  1.0432749e+02  1.9741997e+01  3.1669790e+01
 -1.1927567e+01  1.4892136e+01 -3.3442297e+00  1.2905306e+01
 -8.6363945e+00  3.2217556e-01 -8.1902781e+00 -3.5942990e-01
 -9.7353392e+00  2.9468679e+00 -2.8407371e+00  2.2458141e+00
 -1.2361865e+00  1.2349567e+00 -3.6451137e+00 -3.5397559e-01
 -5.7901759e+00 -6.2494701e-01 -7.6709714e+00 -9.0038610e-01
 -4.2766800e+00 -2.4899080e+00 -4.5973449e+00 -3.7661109e+00
 -2.6495752e+00 -5.0386286e+00 -3.8897638e+00 -3.2585187e+00
 -5.7838883e+00 -2.8650129e+00 -3.0541372e+00 -2.7468829e+00
 -2.6362708e+00 -2.2368412e+00 -5.7898843e-01  8.6399835e-01]",Encouraging
990,"[-4.47740570e+02  1.03144264e+02  2.30447178e+01  2.87136478e+01
 -1.35252352e+01  1.49936771e+01 -3.57108855e+00  1.37715702e+01
 -1.05843830e+01 -7.92742729e-01 -5.03487253e+00 -8.20705354e-01
 -9.55226994e+00  4.51954746e+00 -4.77161646e+00  1.14185429e+00
 -9.01436210e-01 -6.65547773e-02 -2.62558293e+00 -2.51148152e+00
 -3.55767751e+00  2.14190632e-01 -7.82317400e+00 -2.25948453e+00
 -3.10965204e+00 -3.68943405e+00 -6.40099907e+00 -2.96191669e+00
 -3.97762156e+00 -3.20897150e+00 -4.01914883e+00 -3.27019835e+00
 -4.83239508e+00 -3.69283724e+00 -4.42529869e+00 -2.57839489e+00
 -4.76005405e-01  4.05108705e-02  3.73684907e+00  2.83321643e+00]",Encouraging
991,"[-4.8897833e+02  1.0249534e+02  2.6507814e+01  2.8943050e+01
 -8.1783543e+00  1.6609747e+01 -7.5136948e+00  1.6475782e+01
 -9.4183187e+00  2.4901409e+00 -3.9632819e+00  3.7307009e-01
 -8.6818476e+00  4.0175548e+00 -5.0013485e+00  1.8481956e+00
  1.3679465e+00  2.6943135e+00 -5.0337358e+00 -1.9717761e+00
 -3.5271728e+00  2.4890935e+00 -7.3718405e+00 -1.1822082e+00
 -7.5421371e+00 -7.3903961e+00 -4.2006202e+00 -3.0626266e+00
 -3.6245956e+00 -2.9602854e+00 -3.0029221e+00 -2.7184548e+00
 -3.2051272e+00 -2.1724102e+00 -2.0808313e+00 -1.3281770e+00
 -1.2986875e+00  7.5906485e-01  1.1060513e+00  4.1840625e-01]",Encouraging
992,"[-4.8924649e+02  1.0554291e+02  3.6231304e+01  2.8722303e+01
 -1.0242155e+01  1.5901754e+01 -7.2614031e+00  1.5036723e+01
 -6.3704138e+00 -2.4926347e-01 -4.3426929e+00  1.3273010e+00
 -1.0711285e+01  4.7865729e+00 -6.3824124e+00  1.1680914e+00
 -5.5849761e-01  3.2590706e+00 -4.2737584e+00 -1.2407223e+00
 -3.2926319e+00  1.0095189e+00 -6.0996246e+00 -1.1568834e+00
 -6.9890189e+00 -6.2252026e+00 -4.4391842e+00 -3.3842554e+00
 -4.0212278e+00 -3.3653152e+00 -2.9301553e+00 -1.5481071e+00
 -3.6391275e+00 -1.7630434e+00 -2.2254975e+00 -2.2765691e+00
 -1.1858950e+00 -2.8418157e-01  3.4125343e-01 -6.1143523e-01]",Encouraging
993,"[-4.42899567e+02  1.15882416e+02  1.10723841e+00  3.01407719e+01
  3.54153681e+00  1.24715881e+01 -1.55288124e+01  5.22349977e+00
 -2.95975256e+00 -1.70911860e+00 -8.11702728e+00 -1.19686961e+00
 -6.09640789e+00 -7.25107253e-01 -1.70312738e+00  2.13605499e+00
 -5.84098339e-01 -1.22682452e+00 -3.11355412e-01  1.91213000e+00
 -3.34572792e+00 -1.29358387e+00 -7.58975410e+00 -1.65325236e+00
 -6.47935772e+00 -4.79906225e+00 -7.20858383e+00 -4.40869093e+00
 -3.97686458e+00 -4.70210075e+00 -4.10414648e+00 -2.28375578e+00
 -5.54255915e+00 -3.50714564e+00 -3.71642947e+00 -2.56341910e+00
  1.36518323e+00  1.16507098e-01  6.32932615e+00  2.09117579e+00]",Encouraging
994,"[-5.2757367e+02  8.2309784e+01 -5.3430347e+00  2.8902843e+01
  3.7277751e+00  2.4855378e+00 -7.6364261e-01  1.2407122e+01
 -8.8197260e+00  2.7086732e-01 -5.8240056e+00  1.4630832e+01
 -1.1533513e+01  8.2085457e+00 -6.7198181e-01  9.1843015e-01
  6.9928104e-01  6.0475855e+00 -1.1630347e+00  5.6289749e+00
 -1.3460658e+00  3.4231918e+00 -4.6251926e+00  1.5544889e+00
  1.9750316e+00  2.1860441e-02  4.3265471e+00 -1.1136284e-01
  1.6749170e+00  4.1944909e+00  1.3361113e+00 -1.2469854e+00
  8.4144092e-01  6.1052914e+00  2.8595016e+00  4.5388608e+00
  3.8546455e+00  3.4010735e+00  1.2653537e+00 -1.9658379e-01]",Encouraging
995,"[-4.52963806e+02  1.16231956e+02  5.60661745e+00  2.72310066e+01
  5.66993523e+00  1.33075285e+01 -1.87480450e+01  8.31114864e+00
 -3.82379150e+00 -2.58547997e+00 -8.20283222e+00  3.56798142e-01
 -6.39099741e+00 -5.35354495e-01 -2.70870996e+00  2.59645891e+00
 -8.83779883e-01 -7.70401418e-01 -1.61880171e+00 -9.20178533e-01
 -2.37380862e+00 -1.86451757e+00 -7.10309410e+00 -2.89583445e+00
 -5.62544441e+00 -2.68799043e+00 -7.09381151e+00 -2.71489000e+00
 -4.61271620e+00 -4.16501188e+00 -4.35433865e+00 -3.45805979e+00
 -4.25709867e+00 -3.90360522e+00 -3.41209769e+00 -3.62920618e+00
  1.45738626e+00  5.62736094e-01  5.41693974e+00  1.96503425e+00]",Encouraging
996,"[-4.6215170e+02  1.1582533e+02  8.7995796e+00  2.7783466e+01
  1.0304024e+01  1.0238823e+01 -1.9534948e+01  8.8102055e+00
 -3.0195689e+00 -3.2615730e-01 -7.0633464e+00  1.7010381e+00
 -7.6530662e+00  5.8934021e-01 -5.7893381e+00  1.7443343e+00
 -6.6110384e-01  3.2316346e+00 -3.3399520e+00  7.4282134e-01
 -1.7186723e+00 -3.6942768e+00 -4.2473040e+00 -1.2834777e+00
 -8.3790302e+00 -6.3692541e+00 -5.0848608e+00 -4.0904341e+00
 -2.8057222e+00 -4.7335682e+00 -5.1886320e+00 -2.8359900e+00
 -3.6794131e+00 -2.1090159e+00 -1.6389282e+00  3.0988568e-02
  7.5312191e-01  1.0672835e+00  2.5335617e+00 -9.5102423e-01]",Encouraging
997,"[-4.8197263e+02  1.2532913e+02  1.4347563e+01  2.7124929e+01
  1.1226225e+01  1.0712064e+01 -2.3100662e+01  1.1889962e+01
 -3.0649571e+00  2.3774163e-01 -6.7529588e+00 -4.1912600e-02
 -9.6700401e+00  4.5527482e+00 -6.6652241e+00  1.5193787e+00
 -1.0296793e+00  2.2251689e+00 -3.7650678e+00  2.4674921e+00
 -1.2755766e+00 -2.4965534e+00 -6.7023945e+00 -8.1265718e-01
 -8.5300465e+00 -6.4411197e+00 -5.4357562e+00 -3.2722061e+00
 -2.3080795e+00 -3.0525899e+00 -3.2484403e+00 -3.8023636e+00
 -4.0048709e+00 -2.2346289e+00 -3.5869291e+00 -1.9241128e+00
 -1.1416725e+00 -8.3545786e-01  6.0603136e-01 -2.6172373e+00]",Encouraging
998,"[-4.6561798e+02  1.0074397e+02  5.1399899e-01  3.5515255e+01
  9.3045025e+00  1.2292850e+01 -1.2114927e+01  1.3092680e+01
  2.2412400e-01  3.1446664e+00 -5.6636882e+00 -2.1180551e+00
 -1.0014509e+01  3.4228406e+00 -5.0339761e+00  2.7333529e+00
 -2.7184367e+00 -2.0175064e+00 -4.1153789e-01 -8.8932455e-01
 -8.0778294e+00  2.5450125e+00 -5.8348732e+00 -4.2251759e+00
 -6.2570624e+00  7.5335699e-01 -6.7328062e+00 -3.1897948e+00
 -2.8963232e-01 -6.6913724e+00 -3.2445235e+00 -3.8553319e+00
 -5.0689411e+00 -4.5496516e+00 -5.5398932e+00 -2.8584149e+00
 -1.8033532e+00 -6.1470717e-01  1.6420215e+00 -8.6226153e-01]",Encouraging
999,"[-4.7047711e+02  8.9515190e+01  8.8257036e+00  3.4996620e+01
  1.1913875e+01  1.6109253e+01 -8.7033815e+00  1.2634685e+01
  4.8783293e-01  5.6482476e-01 -5.5139403e+00 -2.8055818e-03
 -1.0794957e+01  3.8385479e+00 -3.5490389e+00  2.6656520e+00
 -3.2630033e+00 -1.6298552e+00 -1.4985907e+00 -4.7266331e-01
 -1.0083126e+01  1.4155794e+00 -6.1844115e+00 -3.8254931e+00
 -5.3052378e+00 -9.5288533e-01 -6.4231277e+00 -1.2854282e+00
 -1.9989592e+00 -7.8512764e+00 -4.1597557e+00 -4.9965816e+00
 -5.8751574e+00 -2.4585173e+00 -5.0971074e+00 -2.8190467e+00
  7.5572425e-01 -2.7116618e-01  8.6091168e-02  1.0162181e+00]",Encouraging
1000,"[-4.91693848e+02  1.00339951e+02  1.12363062e+01  3.42852859e+01
  1.63636017e+01  9.43391418e+00 -1.21176405e+01  1.41611633e+01
  2.23342752e+00  3.22315311e+00 -2.73101687e+00  4.13605154e-01
 -9.99217892e+00  5.29203320e+00 -5.25545645e+00  1.89128757e+00
  1.53140962e+00 -5.22314429e-01 -1.36438406e+00  1.66901803e+00
 -7.44261742e+00  2.51039672e+00 -2.58531213e+00 -2.50097489e+00
 -9.58145142e+00 -2.61926246e+00 -5.84041166e+00 -3.86490965e+00
  8.86694908e-01 -5.76458788e+00 -3.15827394e+00 -2.11373115e+00
 -2.57271934e+00  5.03672838e-01 -7.00340942e-02  2.61536628e-01
  7.34368682e-01 -3.14425141e-01 -1.81609058e+00 -2.99252582e+00]",Encouraging
1001,"[-5.0785025e+02  9.4892258e+01  1.5781194e+01  3.7267792e+01
  1.5724373e+01  1.3435887e+01 -9.9590015e+00  1.5767045e+01
  1.1636887e+00  3.7092392e+00 -3.7380433e+00  1.7900151e+00
 -8.8764486e+00  2.7981956e+00 -1.7462091e+00  1.4170889e+00
 -4.0254527e-01  1.6810482e+00 -2.5455302e-01 -2.4978990e-02
 -6.6633148e+00  2.5124357e+00 -5.6647677e+00 -5.0641718e+00
 -7.9807305e+00 -4.2152252e+00 -6.3388624e+00 -1.8213043e+00
 -2.4180970e+00 -6.2161665e+00 -8.9044267e-01 -2.2915261e+00
 -1.4780238e+00  7.4260491e-01 -1.3044653e+00  7.0515668e-01
  1.4202816e+00 -1.0808743e+00 -2.0311773e+00 -2.3551784e+00]",Encouraging
1002,"[-4.2658578e+02  1.0463753e+02 -8.6984358e+00  3.2370514e+01
  1.7417955e+00  1.1607875e+01 -1.3605535e+01  1.2443742e+01
 -6.3875332e+00 -1.1337769e+00 -9.2289076e+00 -2.3842478e+00
 -6.9542465e+00  7.9289079e+00 -7.5810490e+00  3.2006507e+00
 -1.6479769e+00 -4.3614168e+00 -2.7604833e+00  3.2499182e+00
 -1.0584600e+01  1.1225281e+00 -4.5497971e+00 -3.3666782e+00
 -5.0034475e+00 -4.2441881e-01 -4.9355249e+00 -4.6789637e+00
 -1.4257768e+00 -2.5733824e+00 -4.7308674e+00 -1.8391900e+00
 -5.3232398e+00 -2.4435751e+00 -3.3084202e+00 -1.7463045e+00
 -4.2388520e-01 -5.7710165e-01  6.8331379e-01 -1.2087997e+00]",Encouraging
1003,"[-4.4239301e+02  1.0189532e+02  2.4867644e+00  3.2487343e+01
  1.9234380e-01  9.1122198e+00 -1.4376622e+01  1.3946636e+01
 -7.4102955e+00  6.1604533e-02 -5.9187508e+00 -1.3027517e+00
 -8.6254530e+00  8.1411562e+00 -5.4893851e+00  3.3318055e+00
 -2.1329353e+00 -2.4649963e+00 -2.2609837e+00 -3.0104202e-01
 -5.9811659e+00  1.0772123e+00 -5.1523461e+00 -2.5268664e+00
 -4.3732953e+00  1.2873444e-01 -6.0933108e+00 -2.4887137e+00
 -3.4153643e+00 -3.9439108e+00 -4.2300534e+00 -2.2187281e+00
 -2.1781244e+00  5.7840461e-01 -2.5097845e+00  9.1604374e-02
  1.1126758e+00 -3.2325342e+00 -3.3179921e-01 -1.5976204e+00]",Encouraging
1004,"[-4.54414764e+02  9.91068649e+01  1.11726885e+01  3.35121498e+01
 -2.85270524e+00  1.15693512e+01 -1.09121761e+01  1.11717100e+01
 -2.95903397e+00  4.24713701e-01 -5.22988367e+00  1.30782557e+00
 -8.58682442e+00  6.91780710e+00 -4.37273169e+00  1.27956688e+00
 -1.58242166e+00  1.51996195e+00 -3.46938896e+00 -3.43830824e-01
 -7.09436750e+00 -3.89621568e+00 -4.48378325e+00 -4.07809287e-01
 -8.14104557e+00 -4.57775974e+00 -5.24224997e+00 -2.75649762e+00
 -1.42993474e+00 -2.04206443e+00 -2.36118770e+00 -8.75135601e-01
 -2.41993403e+00  9.22390640e-01 -5.48805714e-01 -9.30501521e-01
  5.39610803e-01  4.32894021e-01  7.18629539e-01 -1.29967320e+00]",Encouraging
1005,"[-5.3180029e+02  8.2665688e+01 -8.5048523e+00  2.8632317e+01
  7.4570208e+00  1.6450224e+00  1.7679061e+00  1.4455860e+01
 -6.8570070e+00 -1.3006132e+00 -3.2243698e+00  1.5041943e+01
 -9.2789745e+00  8.7707005e+00 -1.5321432e+00 -9.9839592e-01
 -1.4723172e+00  4.6008568e+00 -2.0809367e+00  2.0851872e+00
 -9.8659670e-01  2.0939236e+00 -5.2278190e+00  1.8937371e+00
 -4.4266933e-01 -8.1467903e-01  6.1729431e+00  4.3206491e+00
  7.8862343e+00  9.5624361e+00  1.5193256e+00 -2.0083423e+00
 -1.6955928e+00  2.9981716e+00  2.2315252e+00  3.4780967e+00
  1.5342299e+00  3.4088762e+00  1.2150501e-01 -1.6591272e+00]",Encouraging
1006,"[-4.57473083e+02  9.43768082e+01  1.02522373e+01  3.58872490e+01
  1.98257220e+00  1.31058979e+01 -1.33528061e+01  1.10247345e+01
 -3.31180501e+00  6.32890046e-01 -6.64767694e+00  2.40827107e+00
 -9.93277645e+00  8.79045963e+00 -5.07722425e+00  5.43778300e-01
 -6.88177109e-01 -8.03711116e-02 -2.90379691e+00  5.41595817e-01
 -8.24370861e+00 -2.35236168e+00 -3.20234895e+00 -1.48042369e+00
 -7.95933104e+00 -5.81332684e+00 -6.24402142e+00 -3.36404276e+00
 -2.19987988e+00 -3.20071554e+00 -4.34588242e+00 -1.28735149e+00
 -2.56346416e+00 -2.16307580e-01 -1.31556702e+00 -7.64951944e-01
  1.39586473e+00  1.30715144e+00  1.17726898e+00 -1.08152342e+00]",Encouraging
1007,"[-4.3192978e+02  8.3784058e+01 -4.8119235e+00  4.0954624e+01
  5.1005836e+00  1.7781443e+01 -1.0157092e+01  1.3296003e+01
 -9.0093346e+00  1.4917008e+00 -6.3306632e+00 -1.5067871e-01
 -1.1270242e+01  5.8258696e+00 -5.2851691e+00 -2.5219682e-01
  1.0939732e+00  6.4201671e-01 -4.8526359e+00  4.1129169e+00
 -4.0402684e+00  1.5578420e+00 -4.2741127e+00 -1.5542265e+00
 -6.1691618e+00  2.3673770e-01 -5.0023808e+00 -5.5352354e+00
 -1.0861683e+00 -3.1108711e+00 -5.8443475e+00 -1.2966124e+00
 -8.7669551e-01 -1.0217855e+00 -1.1134688e+00  1.5291630e-01
  1.1130430e-01 -3.0123764e-01  3.3735245e-01 -3.3355194e-01]",Encouraging
1008,"[-4.2432642e+02  9.2596230e+01 -2.4338839e+00  3.4587254e+01
  4.8820286e+00  1.6160208e+01 -9.3154888e+00  1.2722747e+01
 -8.1049881e+00  2.6541450e+00 -7.4026241e+00  3.9797220e-01
 -8.2151604e+00  2.7378261e+00 -5.8970804e+00  1.4405717e+00
 -8.3117640e-01 -3.1700787e-01 -3.8640006e+00  4.1738997e+00
 -4.8779674e+00  3.0739826e-01 -6.9325237e+00 -1.9385850e+00
 -4.8888559e+00 -9.8378026e-01 -4.2246714e+00 -5.2667198e+00
 -2.1790252e+00 -2.8719022e+00 -4.6557045e+00 -2.7460771e+00
 -2.0631223e+00 -3.4652084e-01 -2.7468820e+00 -8.8806236e-01
 -1.0847491e+00 -2.5268433e+00  3.5245785e-01 -7.0708138e-01]",Encouraging
1009,"[-4.53254608e+02  8.82026138e+01  5.67042971e+00  3.80707703e+01
  7.43251419e+00  1.80650444e+01 -1.01218014e+01  1.16015463e+01
 -6.78870440e+00 -1.96708515e-01 -5.72554255e+00  1.24931894e-01
 -8.68686485e+00  3.66284132e+00 -5.70220280e+00  1.00364983e-01
 -5.14645815e-01  2.35570431e+00 -3.23224592e+00  2.12871099e+00
 -7.20538235e+00 -9.18610811e-01 -5.05756283e+00 -2.35695004e+00
 -4.18375397e+00 -2.62396431e+00 -4.73464584e+00 -2.45227408e+00
  5.12742937e-01 -3.75232291e+00 -3.38136411e+00 -2.00469089e+00
 -2.32591391e+00  7.11943626e-01  5.73396862e-01 -4.91771758e-01
  1.79598331e+00  8.86149168e-01 -4.77718890e-01 -1.90518498e+00]",Encouraging
1010,"[-4.5096304e+02  8.4493073e+01  2.9160602e+00  4.0725555e+01
  7.9163132e+00  1.6017439e+01 -1.0878639e+01  1.1716663e+01
 -6.8557425e+00  1.5593166e+00 -3.8848779e+00  2.8593457e+00
 -9.3094797e+00  5.1493640e+00 -4.4661808e+00 -1.0634700e+00
  8.4406632e-01  3.0839965e+00 -1.9819559e+00  4.1830468e+00
 -5.5755310e+00  2.5281544e+00 -4.6292682e+00 -7.2249633e-01
 -5.8917675e+00 -2.4623313e+00 -5.9997597e+00 -3.6165173e+00
  8.0428857e-01 -3.0643535e+00 -3.7885127e+00 -9.0674984e-01
 -2.4413145e+00  5.9095645e-01 -1.5317395e-01 -4.7583437e-01
  1.1041516e+00 -1.4520437e-01 -4.7488236e-01 -2.0548127e+00]",Encouraging
1011,"[-4.55500000e+02  1.03741486e+02  9.87159729e+00  2.53315849e+01
 -1.06504469e+01  1.26159601e+01 -3.62684250e+00  1.78486195e+01
 -9.82429504e+00  2.70190263e+00 -2.35989499e+00 -3.75757068e-01
 -6.38438082e+00  6.43281555e+00 -7.66393042e+00  2.89057732e+00
 -3.73879504e+00 -3.01383281e+00 -3.25162983e+00 -1.64593101e+00
 -5.43531084e+00  9.77708459e-01 -5.85536051e+00 -3.38148236e+00
 -9.83775020e-01 -3.29308534e+00 -5.36895752e+00 -1.44163430e+00
 -4.33828592e+00 -4.98821735e+00 -4.31495237e+00 -2.33979702e+00
 -6.90451050e+00 -2.67030549e+00 -4.74594688e+00 -2.71770453e+00
 -3.20760369e-01 -1.87957585e+00  1.56513184e-01 -1.16316870e-01]",Encouraging
1012,"[-4.7470050e+02  1.0050845e+02  1.6731657e+01  2.3668684e+01
 -5.8157415e+00  1.4280353e+01 -5.4867334e+00  1.7109568e+01
 -8.1130018e+00  2.8748937e+00 -3.4358897e+00  2.3676994e+00
 -6.8683047e+00  4.7884350e+00 -4.7862201e+00  3.3063035e+00
 -5.1195660e+00 -2.6310287e+00 -3.7999473e+00 -1.5556940e+00
 -4.7159882e+00  1.5726180e+00 -5.6392846e+00 -1.6293819e+00
 -9.8897390e-02 -3.9735372e+00 -4.2895393e+00 -1.1931266e+00
 -3.1993184e+00 -3.6529486e+00 -5.0643878e+00 -2.6729903e+00
 -6.1576328e+00 -1.5419248e+00 -4.6263962e+00 -8.9696355e-02
  1.5568155e+00  1.7033470e+00  2.7216785e+00  3.5055118e+00]",Encouraging
1013,"[-5.0168887e+02  9.4677162e+01  2.0525700e+01  2.7390690e+01
 -3.5192435e+00  1.5970553e+01 -3.2356253e+00  1.9073606e+01
 -2.2151275e+00  4.8676467e+00  1.3439809e+00  4.3379483e+00
 -6.8885250e+00  6.9845505e+00 -2.5336971e+00  2.9136005e-01
 -1.7986279e+00  1.0249217e+00 -5.8779633e-01 -5.4980290e-01
 -5.7728543e+00  1.1314060e-01 -7.2677464e+00  1.6481979e+00
 -3.5227549e+00 -3.3941112e+00 -3.1131964e+00 -3.1044579e-01
 -1.2366327e+00 -3.4845359e+00 -4.3314953e+00 -9.6079141e-01
 -4.9803848e+00  1.1232047e+00  2.6554650e-01  2.5867603e+00
  1.2490789e+00  1.8335390e+00 -4.6932137e-01 -5.4699880e-01]",Encouraging
1014,"[-4.94847076e+02  1.03649071e+02  1.86591969e+01  2.20838242e+01
 -6.75598955e+00  1.57655945e+01 -5.94811583e+00  1.93940716e+01
 -6.77316999e+00  3.13466072e+00  1.37168288e+00  3.91932154e+00
 -4.25164318e+00  6.19667959e+00 -4.04870749e+00  1.37343287e+00
 -1.98028946e+00 -1.30784190e+00 -6.92786127e-02 -7.62601316e-01
 -7.25445938e+00  1.03576171e+00 -3.82196617e+00  5.24320781e-01
 -3.38355446e+00 -2.40203977e+00 -4.75483370e+00  9.43544984e-01
 -2.30661106e+00 -3.64520144e+00 -3.67158318e+00  8.19058478e-01
 -3.53204513e+00  2.63957119e+00  1.54600000e+00  2.76910710e+00
 -1.82639942e-01  7.68032253e-01  8.28819424e-02 -1.50931692e+00]",Encouraging
1015,"[-4.27473114e+02  1.08778824e+02  4.99898958e+00  2.00231552e+01
 -2.09897861e+01  1.25855379e+01 -5.10653353e+00  1.50263872e+01
 -1.47784700e+01  3.24019408e+00  8.43674302e-01  1.78088045e+00
 -7.55431223e+00  3.69190645e+00 -4.97574854e+00  2.89999771e+00
 -2.25704193e+00 -1.29282579e-01 -4.90424728e+00 -2.20031381e+00
 -3.80278111e+00 -1.60758495e+00 -5.99658537e+00 -2.00792885e+00
 -3.80238295e+00 -3.62253261e+00 -4.35496807e+00 -3.66433787e+00
 -3.77642322e+00 -4.97637320e+00 -4.57122898e+00 -3.82193208e+00
 -6.30368423e+00 -3.10372901e+00 -6.08322096e+00 -2.33640027e+00
  5.52793860e-01 -1.56317651e+00  2.57331014e+00  2.42186379e+00]",Encouraging
1016,"[-5.4202057e+02  9.1952705e+01 -3.6417358e+00  2.7151245e+01
  7.8690834e+00 -2.2184825e+00 -2.2801328e+00  1.4669872e+01
 -6.1817865e+00  6.0887527e-01 -3.9111538e+00  1.3226724e+01
 -1.2226979e+01  9.1063433e+00 -8.6922729e-01 -1.8189691e-01
 -1.4238499e+00  2.2179558e+00 -5.4565468e+00  8.2133636e+00
  4.2737961e+00  1.0181682e+01  5.1464858e+00  9.5977879e+00
  9.0433378e+00  4.7958088e+00  6.8586974e+00  1.2870424e+00
  4.8356417e-01  5.3105569e+00  2.3152387e+00  2.5033522e-01
 -4.1084108e+00 -1.3096764e+00 -3.2841988e+00  2.7008729e+00
  1.9257122e+00  8.4269017e-01  3.4295750e+00  2.5579491e+00]",Encouraging
