,feature,class
720,"[-5.3135266e+02  7.5802124e+01  6.8758774e+00  4.8898182e+01
  1.7880047e+01  5.5419135e+00 -1.7347448e+01  1.6252270e+01
 -1.2870372e+01 -2.9064846e+00 -1.0886537e+01  5.0867186e+00
 -1.3068662e+01  1.3594783e+01 -5.9359760e+00  3.1266196e+00
  4.4365868e-01  1.5444094e+00 -7.9553914e+00  1.5006739e+00
 -5.1553640e+00 -1.2149455e-01 -8.5507050e+00  4.1028064e-01
 -3.0793148e-01 -3.7458687e+00  1.5736128e-01 -5.6748672e+00
 -4.0231714e+00 -2.4464946e+00 -2.4298575e+00  3.6467609e+00
  4.2228398e+00  1.1308291e+01  8.6057911e+00  8.0831032e+00
  7.9196267e+00  5.5642409e+00  2.5754707e+00  2.6428401e+00]",Happiness
721,"[-5.3361279e+02  7.1783134e+01  8.9326048e+00  4.4740292e+01
  1.7289499e+01  6.2630520e+00 -1.6682724e+01  1.4725427e+01
 -1.2877165e+01 -4.9360323e+00 -1.0433240e+01  3.9276464e+00
 -1.0231158e+01  1.3655817e+01 -3.6803088e+00  3.0971937e+00
  1.3850677e+00  4.7062853e-01 -7.8261533e+00  2.8730905e-01
 -5.5795588e+00 -2.0472784e+00 -9.6503487e+00 -3.0257537e+00
 -1.4835526e+00 -1.8068459e+00  6.0912304e+00  1.6238524e+00
  4.2984247e+00  5.0820532e+00  3.0752296e+00  4.5969687e+00
  2.8426497e+00  5.6513410e+00  2.9601376e+00  4.5697832e+00
  5.3342118e+00  5.1376405e+00  2.1328483e+00  1.8588628e+00]",Happiness
722,"[-5.34305176e+02  7.80312042e+01  3.25627208e+00  4.58354721e+01
  1.88542118e+01  2.81331992e+00 -1.32519569e+01  1.28931875e+01
 -1.37446041e+01 -3.21328282e+00 -8.83034706e+00  4.48990774e+00
 -8.74652672e+00  1.23499050e+01  1.11378324e+00  4.20262098e+00
 -4.96781439e-01  1.23801553e+00 -6.43635321e+00  8.11040699e-02
 -2.80128288e+00 -2.04335546e+00 -7.02600479e+00  7.27907002e-01
 -1.69032782e-01 -1.43226171e+00  6.37461996e+00 -2.56561697e-01
  3.37001950e-01 -4.33906108e-01 -7.24177539e-01  8.08964634e+00
  4.61686563e+00  8.62223148e+00  5.12987471e+00  3.66694713e+00
  7.31973553e+00  5.77395439e+00  5.52966690e+00  1.81590605e+00]",Happiness
723,"[-5.3261505e+02  8.0767273e+01  6.3279076e+00  5.0144875e+01
  2.0011591e+01  5.5179949e+00 -1.5073010e+01  1.5095953e+01
 -1.2215284e+01 -1.2264246e+00 -9.1032162e+00  6.0581465e+00
 -9.5839071e+00  1.3013846e+01  1.4776182e+00  5.2368965e+00
  8.0685484e-01  2.2389703e+00 -6.6271954e+00  5.6178665e-01
 -2.5638986e+00  1.8392116e-01 -5.6803656e+00 -2.4539244e-01
 -5.8010143e-01 -4.0755992e+00  2.4912913e+00 -3.9281530e+00
 -4.6834221e+00 -3.0237265e+00 -4.6327076e+00  2.5308988e+00
  7.2531295e-01  8.2759371e+00  9.2607861e+00  7.9185677e+00
  9.2002592e+00  6.4604445e+00  6.6724286e+00  7.1246495e+00]",Happiness
724,"[-4.8785498e+02  1.0707155e+02 -2.2310251e+01  1.0869277e+01
 -6.8663278e+00  3.5870497e+00  5.9861565e+00  5.2664437e+00
 -1.0403881e+01  8.6094503e+00  2.8008561e+00  9.3010798e+00
 -1.0404445e+01  1.4864912e+01 -5.9216328e+00  7.2636685e+00
 -6.4698801e+00  2.6064196e+00 -4.9725790e+00 -1.3249907e-02
 -2.2068821e-01  8.4961005e-02 -7.3984447e+00  4.6251674e+00
 -6.9213743e+00  1.5694280e+00  3.1199289e-02  6.2820637e-01
  3.8522682e+00  4.4765553e+00  4.3864918e+00  3.4313617e+00
  1.8971450e+00  4.9469657e+00  2.0037966e+00  7.3268619e+00
  3.7039278e+00  5.7644982e+00  3.4581523e+00  2.7401834e+00]",Happiness
725,"[-4.97063965e+02  1.03466171e+02 -1.73931427e+01  1.32160397e+01
 -5.02701235e+00  2.31811190e+00  4.53272057e+00  4.76715279e+00
 -1.13444757e+01  1.04855709e+01  2.62358570e+00  7.77194357e+00
 -1.14762468e+01  1.31749697e+01 -6.06381321e+00  6.96905518e+00
 -6.31766653e+00  1.75449729e+00 -5.15800381e+00  4.07021344e-01
 -5.33799469e-01  2.53785777e+00 -5.00670385e+00  6.09897375e+00
 -5.23602867e+00  2.46717715e+00  1.73688960e+00  1.46964324e+00
  3.92141724e+00  6.45667219e+00  3.84452367e+00  3.06195641e+00
 -1.04809575e-01  4.26704407e+00  2.43576217e+00  7.02519560e+00
  3.75838661e+00  4.33017969e+00  1.83199596e+00  1.61940837e+00]",Happiness
726,"[-4.80995178e+02  1.04829765e+02 -2.70350685e+01  1.14509954e+01
 -9.53494930e+00  1.83154523e+00  6.92422390e+00  3.14794332e-01
 -1.36075182e+01  9.76732731e+00 -2.34289622e+00  5.58748341e+00
 -1.10235300e+01  8.34922600e+00 -1.35292315e+00 -2.40342975e-01
 -6.49965811e+00 -2.65670490e+00 -8.08113194e+00 -3.55687737e+00
 -2.80541301e+00 -1.46655667e+00 -8.38739204e+00  2.85881162e+00
 -9.54372120e+00 -2.44383907e+00  1.69289613e+00 -1.59421492e+00
 -1.96642905e-01  3.22354269e+00  1.42675161e-01  5.31620598e+00
 -4.45732176e-01  7.77066326e+00  7.87655401e+00  8.53056145e+00
  8.96038437e+00  2.09252453e+00  2.14943814e+00  6.12315357e-01]",Happiness
727,"[-5.0627924e+02  1.0712909e+02 -2.6323013e+00  2.4568203e+01
 -2.2627640e+00 -7.2186594e+00  3.6704738e+00  3.7981167e+00
 -1.2902732e+01 -2.6249260e-01 -5.8869967e+00  1.1069841e+00
 -1.1832511e+01  8.0207434e+00 -2.6736853e+00  1.4353714e+00
 -1.4154233e+00 -3.0816998e+00 -5.9145932e+00 -1.6025217e+00
 -8.0908155e+00 -3.0120063e+00 -1.0161127e+01 -9.5703703e-01
 -3.4908159e+00 -1.9053203e+00  5.4896808e+00  8.4699410e-01
  7.9852200e-01  4.2305865e+00  2.0310030e+00  2.5388000e+00
  3.5772514e+00  6.7492208e+00  6.2790494e+00  7.9498978e+00
  7.7714362e+00  5.4957833e+00  4.9470115e+00  2.7670045e+00]",Happiness
728,"[-2.67178162e+02  1.25649185e+02 -3.19899063e+01  4.23213043e+01
 -1.36750059e+01 -1.25715482e+00 -6.24678612e+00  1.94546914e+00
 -2.24301586e+01 -9.64783478e+00  1.21787720e+01 -1.32507086e+01
  5.63223791e+00 -6.51954126e+00  2.46511531e+00  2.37460688e-01
 -5.83482885e+00  3.68113446e+00 -7.24733591e+00 -4.87786122e-02
 -3.83386672e-01  3.79318625e-01 -3.10887694e+00 -2.40161395e+00
  1.07351220e+00 -1.39797544e+00 -1.36065984e+00 -1.52154970e+00
  1.37564659e+00 -4.16977549e+00 -1.62341759e-01  2.57134378e-01
 -3.06658435e+00 -3.03784251e-01 -2.05334330e+00 -1.58292437e+00
 -1.40836978e+00  4.51038390e-01  1.84013635e-01  1.62308180e+00]",Happiness
729,"[-4.7376407e+02  1.0309827e+02 -3.1170752e+01  1.4199685e+01
 -8.3666725e+00  1.3221482e+00  5.5531545e+00 -1.3094240e+00
 -1.4993188e+01  1.1811161e+01  3.3655073e-02  5.2454772e+00
 -9.7344742e+00  8.4889297e+00 -4.5501655e-01 -2.0941961e+00
 -6.9970179e+00 -3.0442026e+00 -8.4382381e+00 -1.2861898e+00
 -4.4909639e+00 -1.8683949e-01 -7.7492914e+00  8.6632234e-01
 -7.4064846e+00 -2.9722044e+00  9.5626247e-01 -2.3839273e+00
 -1.5187198e+00  3.2889659e+00  6.8747127e-01  6.1631417e+00
  7.6249409e-01  5.2046480e+00  5.5454555e+00  7.8109808e+00
  1.1473361e+01  9.0749369e+00  7.6907983e+00  2.6647365e+00]",Happiness
730,"[-5.2785413e+02  9.7675926e+01 -7.0321817e+00  1.5833181e+01
  1.2498887e+00 -9.9047548e-01  3.1740768e+00  8.9175100e+00
 -1.1538151e+01  7.4413457e+00 -9.6134031e-01  7.4837213e+00
 -9.1318674e+00  1.1773890e+01 -5.5587111e+00  1.0216093e+00
 -3.5618303e+00 -2.5622849e+00 -6.8590131e+00 -2.2881937e+00
 -2.8343370e+00  4.3904904e-01 -9.8115273e+00  4.4465413e+00
 -3.2931571e+00  3.5380951e-01  2.6196835e+00 -8.0943507e-01
 -7.8280360e-01  2.4076622e+00  3.6014197e+00  3.4225934e+00
  3.6409457e+00  2.6508770e+00 -9.1276163e-01  3.0388229e+00
  3.6300058e+00  4.8829689e+00  2.0610745e+00  7.0604223e-01]",Happiness
731,"[-5.0669174e+02  1.0856205e+02 -1.4111025e+01  7.5793967e+00
 -1.3642994e+01  3.6903217e+00 -2.3222394e+00  2.0269892e+00
 -2.5201216e+01  4.7688832e+00  2.8312054e+00  2.7668316e+00
  3.1165500e+00 -4.5363393e-01 -3.8027210e+00  1.0741838e+00
 -6.1286936e+00  3.4618828e+00 -4.3563428e+00 -7.0915718e+00
  1.5276587e-01 -2.6926696e+00 -4.3078456e+00  4.5545888e+00
 -1.2399651e+00  6.4665836e-01  1.4009218e+00  7.2819061e+00
  4.4900517e+00  9.4539232e+00  8.7958775e+00  6.0212860e+00
  4.2276106e+00  1.4497870e+00  5.4062920e+00  3.0290186e+00
  4.1253138e+00  1.1637754e+00  5.1643381e+00 -1.0437083e+00]",Happiness
732,"[-5.2653754e+02  9.8382263e+01 -1.0033198e+01  1.6231783e+01
 -8.4588897e-01  4.2466412e+00  1.2715027e+00  1.1622349e+01
 -1.1040935e+01  7.1873660e+00  2.6338696e+00  8.2204762e+00
 -8.3370056e+00  1.4044626e+01 -6.4925833e+00  3.5192921e+00
 -2.2414269e+00 -1.9742689e+00 -5.6898079e+00 -2.7683582e+00
 -3.6504235e+00  2.8421843e+00 -6.1826177e+00  7.3445387e+00
  1.9778126e-01  1.3543501e+00  3.3137996e+00 -1.0341014e+00
  9.2672490e-02  4.3172283e+00  1.5223172e+00 -4.2514968e-01
  7.3607910e-01  3.6247060e+00  1.3256830e+00  6.2773290e+00
  1.2797357e+00  1.8252114e+00 -3.0629784e-01 -9.8480813e-02]",Happiness
733,"[-5.5005682e+02  9.0068329e+01 -4.0466661e+00  1.6059338e+01
  1.6577728e+00  6.8641877e+00  7.9300952e+00  1.1451796e+01
 -8.5214672e+00  1.1434572e+01  1.9685740e+00  1.0198105e+01
 -5.1851935e+00  1.1039606e+01  3.3736336e-01  6.7869526e-01
  1.6821916e-01 -2.8180184e+00 -3.6279669e+00  1.1107506e+00
  1.1262954e-01  4.8063960e+00 -1.4856406e+00  4.9835486e+00
  2.7195759e+00  3.9711890e-01  8.9416161e+00  4.5862713e+00
  1.9652237e+00  2.5534289e+00 -1.9214574e+00  2.5520818e+00
  1.3730582e+00  4.3520684e+00  1.6857539e+00  3.0276694e+00
  8.0941725e-01  2.5188065e+00  1.3785174e+00 -2.1887484e+00]",Happiness
734,"[-5.0163898e+02  1.0097578e+02 -1.4360970e+01  1.7965969e+01
 -6.4909391e-02  3.1724839e+00  5.2347708e+00  1.1176609e+01
 -1.0922619e+01  1.0082163e+01  2.7276788e+00  1.0107602e+01
 -5.9307699e+00  1.2725749e+01  1.6944669e-01 -9.1419852e-01
 -1.1705734e+00 -2.6025999e+00 -4.7041001e+00  7.5744212e-02
  8.5088617e-01  6.2476845e+00 -6.8848771e-01  5.1706882e+00
  9.9599135e-01 -2.4072864e+00  6.1972051e+00  2.3891819e+00
  2.3746214e+00  6.0044656e+00 -3.9520764e-01  1.0359864e+00
 -5.9554387e-02  2.7041872e+00  3.5718880e+00  5.1670160e+00
  5.0148063e+00  3.7033954e+00  2.3923006e+00  5.7773429e-01]",Happiness
735,"[-3.9223001e+02  8.6891418e+01 -1.8968061e+01  3.5777988e+01
  7.0579743e+00  6.9885068e+00 -1.3322772e+01  5.3119946e+00
 -2.5868706e+01  6.1703324e+00 -1.2971479e+01 -4.8484912e+00
 -4.8919945e+00 -2.7337496e+00 -2.2748930e+00  4.5562911e+00
 -6.7728281e+00  1.9934074e+00 -7.9001600e-01 -2.0470855e+00
 -7.1062765e+00  8.9087850e-01 -5.9653378e+00 -4.5220389e+00
 -2.6030571e+00 -1.9106393e+00 -5.3585949e+00 -4.5047465e-01
 -2.1987541e+00 -2.7673051e-02  6.1207080e-01  1.8348556e+00
  1.1954421e+00 -2.3224461e+00 -2.5422640e+00  1.1980854e-02
  1.9006820e+00  3.8659368e+00  2.4909687e+00 -4.1913879e-01]",Happiness
736,"[-5.12938110e+02  1.13278366e+02  3.08474016e+00  2.70462875e+01
 -4.69530201e+00 -6.66211271e+00 -4.83626068e-01  1.01373940e+01
 -1.25818892e+01  3.79933167e+00 -2.29376793e+00  5.40998602e+00
 -7.26721716e+00  1.14793186e+01 -3.88699389e+00  5.69756508e+00
 -2.85914350e+00  6.00815773e-01 -7.63047838e+00  1.17109215e+00
 -6.21244097e+00  1.19426918e+00 -7.97906876e+00  4.24030209e+00
  2.73169780e+00  3.13201261e+00  6.64713812e+00  8.37394357e-01
 -1.96126342e+00  2.69016600e+00  2.84588873e-01  4.24338460e-01
  2.67698908e+00  4.82392979e+00  2.83259177e+00  6.05412722e+00
  4.95077324e+00  5.88287258e+00  5.08813477e+00  4.81177473e+00]",Happiness
737,"[-4.0352203e+02  9.1728271e+01 -1.4790247e+01  3.9398300e+01
  7.4398379e+00  6.9118652e+00 -1.0989850e+01  5.5277476e+00
 -2.2067724e+01  4.4004250e+00 -1.1142740e+01 -5.4228444e+00
 -3.7684069e+00 -4.3049378e+00  3.0012402e-01  2.4818776e+00
 -7.6514330e+00  1.3582313e+00  7.6047689e-01 -1.8432434e+00
 -7.1507249e+00 -1.1816943e+00 -5.1533585e+00 -7.0540457e+00
 -4.0186830e+00 -1.0859563e+00 -2.8789988e+00 -1.1025373e+00
 -4.4816780e-01  2.2668447e+00 -4.3783370e-01  1.2790924e-01
  1.3332384e+00 -1.0438663e+00 -2.0339119e-01  4.3277022e-01
  2.0414302e+00  1.5140098e+00  7.2284549e-01 -7.7205366e-01]",Happiness
738,"[-4.0504678e+02  9.0978256e+01 -1.3413740e+01  4.1501839e+01
  1.0296968e+01  4.3801947e+00 -7.4595857e+00  6.4146638e+00
 -2.2713215e+01  9.3937273e+00 -1.5190305e+01 -6.5245833e+00
 -2.1082208e+00 -4.7553453e+00 -2.3583312e+00  4.9346814e+00
 -3.8269947e+00 -7.8124315e-01 -1.4919256e+00 -3.1384993e-01
 -6.6210814e+00  3.1917033e-01 -4.6874137e+00 -4.7577429e+00
 -1.7379669e+00  1.0273721e-01 -5.4790993e+00 -6.7679256e-01
 -2.8472285e+00 -2.2687969e+00 -2.7990723e-01 -8.6043566e-01
 -7.0156974e-01 -1.7092381e+00 -1.8430554e+00  4.5505524e-01
 -3.0546027e-01  1.7806110e+00  2.4945076e+00  1.4536148e+00]",Happiness
739,"[-2.7395853e+02  8.3741821e+01 -5.8511356e+01  2.1999788e+01
 -2.5856758e+01  7.7540627e+00 -2.3060537e+01 -1.9668170e+00
 -1.5698903e+01 -1.3185555e+01  6.9290094e+00 -1.1070528e+01
  1.5216658e+00 -6.8608556e+00  7.2502551e+00 -2.4695861e+00
  8.2954149e+00  1.1402596e+01  4.3981571e+00  1.4630365e+01
  5.7449660e+00  7.0945220e+00  1.3596439e+00  6.5266833e+00
 -2.3911033e+00 -1.6848991e+00  3.0101397e+00 -7.1990514e-01
  5.4226193e+00 -1.2305249e+00  3.3680565e+00  3.8637073e+00
  5.1339636e+00  5.2144227e+00  9.2622578e-01  1.9781541e+00
  2.8205996e+00  2.2294011e+00  8.8028759e-02  2.8077557e+00]",Happiness
740,"[-3.88497131e+02  9.09746628e+01 -1.76040459e+01  4.07485123e+01
  1.00611181e+01  3.33330655e+00 -8.02095127e+00  8.69053268e+00
 -2.21269341e+01  6.24815702e+00 -1.08964214e+01 -6.36917973e+00
 -2.13412023e+00 -4.85483837e+00 -4.63563740e-01  7.39331293e+00
 -5.62847424e+00  1.47872674e+00  1.54120205e-02 -6.44881606e-01
 -7.53923130e+00  4.11049932e-01 -2.21256781e+00 -6.17946529e+00
 -3.55065489e+00  8.53906989e-01 -4.18098402e+00 -2.73065299e-01
 -3.20099759e+00 -1.07848370e+00  6.04017079e-01 -1.33094370e+00
  1.10928416e+00 -8.22476029e-01  9.86151397e-01  2.03386688e+00
  6.74280465e-01  2.34215304e-01  2.48015904e+00 -1.54528901e-01]",Happiness
741,"[-4.15271088e+02  1.11646736e+02 -3.84783268e+00  1.81547947e+01
 -1.29828577e+01 -1.18900609e+00 -2.21210432e+00  7.41468287e+00
 -2.81969929e+01  5.18504906e+00 -6.14223766e+00  3.66172028e+00
 -4.92726755e+00 -8.77407193e-01 -7.50992596e-01  4.71952856e-02
 -5.95231915e+00  3.77383804e+00 -6.32399225e+00 -2.25620961e+00
 -5.76485491e+00 -4.42671210e-01 -6.60931063e+00 -3.09144616e+00
 -2.63110924e+00 -1.93211150e+00 -2.88816261e+00 -1.69132650e+00
 -9.78374422e-01 -2.45091414e+00 -2.25692630e+00 -3.50183463e+00
 -1.32785118e+00 -1.81855726e+00 -1.78709590e+00 -2.73800671e-01
  6.51005566e-01  2.97078609e+00  3.32612634e+00 -2.17986614e-01]",Happiness
742,"[-4.1327087e+02  1.0533282e+02 -5.1942043e+00  2.1502649e+01
 -1.2160429e+01  5.9389472e-01  7.7309424e-01  8.5061951e+00
 -2.7166826e+01  9.7491379e+00 -7.1798415e+00  1.9457693e+00
 -3.6826627e+00 -1.3484892e-01 -1.2555027e+00  6.7966717e-01
 -5.9237461e+00  4.0984321e+00 -4.4515018e+00 -1.6518751e+00
 -7.1052241e+00  3.9258704e-01 -7.0965309e+00 -2.7889860e+00
 -1.0295388e+00 -2.8436787e+00 -2.5338261e+00 -1.1339022e+00
 -1.3975599e+00 -8.0073476e-01 -1.3898809e+00 -1.4827188e+00
  3.7749046e-01 -1.2658964e-01 -9.9321163e-01  8.0045712e-01
 -7.8512198e-01 -7.4253373e-02 -4.0301763e-02 -2.4329152e+00]",Happiness
743,"[-4.97810913e+02  1.00600494e+02 -2.17638855e+01  1.32102280e+01
 -1.52371073e+01  2.28085423e+00 -4.01433325e+00  2.10748458e+00
 -2.67444153e+01  6.96242237e+00  8.36267531e-01  3.99825478e+00
  3.71655989e+00 -2.55079484e+00 -4.04892826e+00  1.21298051e+00
 -7.63664961e+00  4.31393147e+00 -4.90071297e+00 -8.82094193e+00
 -4.20396864e-01 -4.08911973e-01 -3.42359781e+00  6.99402809e+00
 -1.67238569e+00  5.59839368e-01  3.76518756e-01  3.11010432e+00
  1.31543517e+00  5.06874609e+00  4.82513142e+00  2.17117381e+00
  4.24601889e+00  3.35023236e+00  1.09031553e+01  8.15375423e+00
  7.26603460e+00  2.37345505e+00  2.80304480e+00 -2.82765102e+00]",Happiness
744,"[-4.2405621e+02  1.0101119e+02 -3.1391671e+00  2.2558414e+01
 -1.3150344e+01  3.2173294e-01  1.5422219e+00  9.1482897e+00
 -2.6263285e+01  7.1148114e+00 -5.9267349e+00  6.5854144e+00
 -2.7025461e+00 -4.5598731e-03 -1.3552085e+00 -7.4495542e-01
 -2.2525578e+00  3.5489619e+00 -7.9271789e+00 -1.1356808e-01
 -8.0927210e+00  1.4314138e+00 -4.5258865e+00 -4.1735182e+00
 -1.4735940e+00 -3.1981261e+00 -3.4043868e+00  2.9592815e-01
 -5.1521504e-01 -1.7105864e+00  1.1457127e+00 -8.6040109e-01
 -1.0271795e+00 -3.4820876e-01  3.1668687e-01  2.1562507e+00
 -8.1737109e-02  4.2225435e-01  1.7226088e-01 -2.8533895e+00]",Happiness
745,"[-3.9899728e+02  1.0695493e+02 -1.3529566e+01  2.4559891e+01
 -1.6629927e+01 -5.4556274e+00  3.8508577e+00  6.3897090e+00
 -3.0668682e+01  1.1167427e+01 -7.9493895e+00  3.6903460e+00
 -5.4056311e+00 -1.9677843e+00 -2.2595336e+00  4.1890192e-01
 -4.0087676e+00  3.7791162e+00 -8.1198254e+00 -2.9914236e+00
 -7.5344496e+00 -9.4489962e-01 -7.0904279e+00 -3.0654061e+00
 -2.0404201e+00 -4.0251427e+00 -3.5999136e+00  6.0818368e-01
 -2.0445216e+00 -2.3181696e+00  1.0928417e+00 -7.0244670e-01
 -9.0111913e-03  1.9654262e+00  1.9869926e+00  1.4631999e+00
  2.5491318e-01  1.8496700e-01  8.6112916e-02 -1.8936467e+00]",Happiness
746,"[-4.1449692e+02  9.8602623e+01 -1.8886614e+01  4.0090881e+01
  9.2452154e+00  1.2662172e+00 -6.8550925e+00  1.3124355e+01
 -2.0113600e+01  4.4112601e+00 -9.6401300e+00 -3.6943383e+00
 -1.5507603e+00 -4.9189787e+00 -8.3120453e-01 -1.5275311e-01
 -3.8044868e+00  3.4834645e+00  1.2304263e-02 -1.5008931e+00
 -3.5784450e+00  2.2595530e+00 -4.5665441e+00 -3.2581465e+00
 -2.4751377e+00 -6.0888386e-01 -2.4860766e+00 -1.3989345e+00
 -3.1969163e+00 -2.6786788e+00 -1.5197266e+00 -3.9847267e+00
 -2.3588207e+00 -1.1567822e+00  2.9860637e+00  7.8059511e+00
  8.0813713e+00  7.8671813e+00  3.7700946e+00  3.5444558e-01]",Happiness
747,"[-4.22721649e+02  9.82581558e+01 -1.31144629e+01  3.65582619e+01
  7.60670900e+00  4.50288624e-01 -3.28906488e+00  1.15076513e+01
 -2.01203651e+01  6.40534973e+00 -1.17221613e+01 -9.59707141e-01
 -1.62311769e+00 -5.42197943e+00  1.23264337e+00  1.44173598e+00
 -5.27511644e+00  2.24772048e+00  7.63830066e-01  9.17112410e-01
 -4.49785376e+00  1.18099764e-01 -3.64310908e+00 -2.37826180e+00
 -1.02959788e+00 -1.91715968e+00 -3.37344623e+00 -3.27825367e-01
 -1.41377199e+00 -8.62505496e-01  5.80172479e-01 -6.31958425e-01
  2.88878649e-01  1.33305058e-01 -5.60839355e-01  3.15741706e+00
  3.55790281e+00  2.98489594e+00  2.57118750e+00  7.67226338e-01]",Happiness
748,"[-4.22871796e+02  1.05333824e+02 -1.84432678e+01  4.32047691e+01
  8.79304695e+00 -1.18249393e+00 -3.86901784e+00  1.09469490e+01
 -2.21413021e+01  9.75731277e+00 -1.44918089e+01 -3.15417838e+00
 -1.29035389e+00 -6.85139656e+00 -1.44784236e+00  2.02893901e+00
 -3.52161121e+00  3.73958182e+00 -4.03302050e+00 -2.01944113e+00
 -5.90657854e+00 -5.98501861e-01 -6.86905146e+00 -1.84541023e+00
 -2.32188487e+00 -2.26028323e+00 -1.57355070e+00 -7.98043311e-02
 -4.30071449e+00 -3.08388996e+00 -4.47253287e-01 -2.12994027e+00
 -1.72044373e+00 -1.16813743e+00  1.91374242e+00  4.16117334e+00
  4.11697578e+00  5.61648321e+00  3.38811469e+00  1.25283098e+00]",Happiness
749,"[-5.1526715e+02  1.0175106e+02  2.3770366e+00  2.6254354e+01
 -4.7711682e+00 -5.3690472e+00 -2.4169133e+00  6.9545622e+00
 -1.5733634e+01  2.1534507e+00 -3.8416901e+00  3.1702802e+00
 -1.0850944e+01  9.6536779e+00 -3.1048040e+00  2.7654338e+00
 -3.5904105e+00 -3.5881197e+00 -8.7397842e+00 -2.3423059e+00
 -7.0860143e+00  4.2916104e-01 -6.8102798e+00  3.0745332e+00
 -7.2431922e-01 -1.4505939e+00  4.6516600e+00  1.5304772e+00
  1.2623585e+00  7.7147179e+00  3.3397405e+00  4.6934552e+00
  3.8185194e+00  6.6504087e+00  4.2272444e+00  6.2583337e+00
  4.8878264e+00  4.0270338e+00  8.8218546e-01 -1.4100684e+00]",Happiness
750,"[-264.87234      91.97934     -49.03349      36.8926      -19.11433
   10.087365    -19.543758     -1.1080683   -18.960922    -12.371677
    6.1703444   -10.878217      5.3288574    -9.873648      7.0590963
   -7.477904      1.4299251    12.155059      4.026009     16.568733
    4.1898746     6.4005017     0.55316585    4.331292      3.6494184
    1.2302976     1.3865163    -2.9484038     3.4436452    -0.7081823
    1.7422918     0.33691347    0.6822004     0.6781634     0.6386064
    2.4653218     2.3918881     3.1449246    -0.8874024     1.5739397 ]",Happiness
751,"[-4.1704462e+02  1.0189262e+02 -1.1648690e+01  4.2763176e+01
  7.7517934e+00 -1.2574934e+00 -5.3012280e+00  1.0416999e+01
 -2.0080141e+01  7.6759191e+00 -1.3964241e+01 -3.3001196e+00
 -2.8487997e+00 -6.5617223e+00  1.2832487e-01  2.6937270e+00
 -3.6742427e+00  2.0615842e+00 -1.4488260e+00 -1.8452299e+00
 -4.0076532e+00  1.1920021e-02 -6.8927560e+00 -2.8439419e+00
 -4.7659254e+00 -3.3987160e+00 -2.2249293e+00 -1.2385935e+00
 -4.1038933e+00 -4.1284537e+00 -6.1142664e-02  5.3361233e-02
 -2.9362768e-01  7.3847562e-01  2.4048767e+00  1.5341356e+00
  2.2295992e+00  5.8038372e-01  8.8184094e-01 -5.2438848e-02]",Happiness
752,"[-4.4647379e+02  8.3617416e+01 -9.3153067e+00  4.1643383e+01
  1.3572597e+01  9.2263842e+00 -9.7989197e+00  9.0481081e+00
 -1.4644897e+01  1.1149663e+01 -7.6190057e+00  3.5454891e+00
 -5.2792220e+00  1.0457706e+00 -1.2172930e+00  3.5076268e+00
 -3.5231106e+00  4.4443178e+00 -3.7724926e+00  6.7693859e-01
 -3.7888119e+00  2.3478367e+00 -4.8726912e+00 -3.5629101e+00
 -2.4146342e+00  1.0235522e+00 -2.6284001e+00  2.2162464e-01
 -1.1270075e+00 -1.5359688e+00 -3.9698741e+00 -1.9861755e+00
 -3.2122006e+00 -9.3970770e-01 -1.7580798e-01  2.1753383e+00
  4.5532126e+00  4.9666281e+00  3.6551197e+00  1.3584120e+00]",Happiness
753,"[-4.3390845e+02  8.4432014e+01 -1.0943306e+01  4.2358109e+01
  1.4519370e+01  9.6802912e+00 -9.5832911e+00  1.0592999e+01
 -1.6220306e+01  1.2884270e+01 -9.0761919e+00  4.0904298e+00
 -7.9956040e+00  3.2193407e-01 -2.3684795e+00  3.4820628e+00
 -3.1667700e+00  4.3326101e+00 -3.6262233e+00  7.0618528e-01
 -4.0386209e+00  2.5727205e+00 -5.4585829e+00 -1.7558438e+00
 -1.6772687e+00  1.3417890e+00 -2.4771821e+00 -2.4464352e+00
 -1.5926938e+00 -1.0664068e+00 -1.0216398e+00  1.7231009e+00
  2.0885468e-02  1.9969925e+00 -5.0088024e-01  9.3637681e-01
  1.3094196e+00  3.0100942e+00  2.6267161e+00  4.8313680e-01]",Happiness
754,"[-4.4738159e+02  7.9301903e+01 -1.1287066e+01  4.2859283e+01
  1.4588019e+01  7.0851231e+00 -9.0105133e+00  1.1475378e+01
 -1.5097590e+01  1.1583076e+01 -8.1810246e+00  4.2341948e+00
 -2.8259702e+00 -1.9736800e+00 -1.0947270e+00  2.4369082e+00
 -1.9326942e+00  3.8549204e+00 -4.2332535e+00 -1.2634697e+00
 -5.5405693e+00  3.2528160e+00 -6.1778760e+00 -2.6814926e+00
 -1.8580058e+00 -6.9977146e-01 -1.6600350e+00  1.1517303e+00
 -1.5176283e+00 -2.0309107e+00 -1.0008858e+00 -1.8565596e+00
 -3.4439259e+00 -3.7662277e+00 -3.1849363e+00 -1.2920945e+00
  2.0672081e-02  2.3948426e+00  1.8978064e+00  6.1110824e-01]",Happiness
