,feature,class
1162,"[-2.8587714e+02  8.7881645e+01 -4.0137005e+01  5.7654793e+01
 -2.5459261e+01  2.3957441e+01 -8.4922714e+00  8.4461861e+00
 -3.7544622e+00 -9.9997215e+00  1.2097758e+00 -1.3662607e+01
  1.8060405e+00 -8.0142860e+00  9.9736910e+00 -1.1116381e+01
 -1.4864063e+00  2.0012562e+00 -8.8292036e+00  3.1279893e+00
 -9.0555376e-01  6.6950798e+00 -1.8061574e+00  6.4412646e+00
  3.8838017e+00  4.3749948e+00  5.9588795e+00  2.2230673e+00
  7.8402076e+00  2.2964315e+00  6.8073049e+00  2.5155902e+00
  3.3191557e+00  2.6439047e+00  9.6599305e-01  1.9150290e+00
  5.8814842e-04  1.4147915e+00 -1.2958616e+00  1.5654452e+00]",Fear
1163,"[-6.34168213e+02  4.54401093e+01 -1.08778772e+01  1.81731186e+01
 -1.69464922e+00  5.31528234e+00 -4.39330626e+00  3.76869130e+00
 -1.49980345e+01 -2.66177869e+00 -5.68882132e+00 -2.22260094e+00
 -5.63237762e+00  7.58800879e-02  4.73144054e-02  2.33003664e+00
 -3.98947930e+00  1.00618163e-02 -3.18459010e+00 -1.79854584e+00
 -7.53958797e+00 -1.43439257e+00 -3.16338158e+00 -2.02308369e+00
 -3.32436800e+00  1.96537507e+00  2.96886444e+00  4.50710011e+00
  5.62549877e+00  5.31234646e+00  4.80795193e+00  4.49759388e+00
  3.99008465e+00  2.78100157e+00  2.00543928e+00  2.12020963e-01
 -1.10609162e+00 -4.76389617e-01  6.76245511e-01 -5.37071168e-01]",Fear
1164,"[-2.35022369e+02  7.69696198e+01 -2.96881599e+01  5.63857269e+01
 -1.65273075e+01  1.49592266e+01 -2.10985126e+01  5.55773497e+00
 -2.55197859e+00 -1.58533154e+01 -3.00643682e+00 -1.31497974e+01
  1.86766315e+00 -6.00891972e+00  9.62551022e+00 -8.42342472e+00
  1.83182478e+00  3.82346845e+00 -8.28863716e+00  5.43019629e+00
  1.12663603e+00  9.44001198e+00  2.56067681e+00  1.01823730e+01
  1.01642742e+01  8.29637241e+00  1.04636221e+01  4.39315939e+00
  8.07397938e+00  7.95802891e-01  3.35523844e+00  3.02094936e+00
  2.62344933e+00  2.66370487e+00  3.57722081e-02  1.00266203e-01
 -1.23047486e-01  1.94712019e+00 -8.96054506e-01 -9.28705633e-01]",Fear
1165,"[-2.59372284e+02  9.73092575e+01 -3.45607109e+01  4.31516838e+01
 -1.64192066e+01  1.58017044e+01 -1.57198305e+01 -1.20227087e+00
 -4.98661518e+00 -1.37081051e+01  2.19074893e+00 -1.21928177e+01
 -4.02598739e-01 -1.66447067e+00  4.34144211e+00 -9.52978325e+00
 -2.45459631e-01  5.06250799e-01 -3.39226770e+00  8.31064606e+00
  3.64464068e+00  1.38724737e+01  7.77089882e+00  1.08828516e+01
  7.61949730e+00  3.61235213e+00  5.57058144e+00  1.46065795e+00
  5.70010900e+00  1.65930223e+00  4.74023151e+00  1.72814107e+00
  9.52551782e-01  1.11890650e+00 -1.27511024e+00  7.06398129e-01
 -1.02021468e+00  6.00872517e-01 -2.35909283e-01  4.07952517e-01]",Fear
1166,"[-2.4797098e+02  9.2377625e+01 -3.1537186e+01  5.0479359e+01
 -1.6459684e+01  1.4142326e+01 -1.7191061e+01  2.6215119e+00
 -5.9144111e+00 -1.6563145e+01 -5.3281564e-01 -1.3620119e+01
 -2.3763642e+00 -5.0034838e+00  6.5228167e+00 -1.1645866e+01
  1.0965818e+00  4.4412279e+00 -5.9902439e+00  5.0796499e+00
 -1.4269044e+00  8.3066740e+00  2.3104429e+00  6.9616446e+00
  6.3728609e+00  4.3806510e+00  7.7957754e+00  3.7519758e+00
  8.6384106e+00  3.7871549e+00  7.0479317e+00  3.9675357e+00
  2.0515871e+00  2.5718610e+00 -1.3715207e-02  1.5760391e+00
 -4.0721759e-01  8.2708347e-01 -5.8109879e-01  6.4597595e-01]",Fear
1167,"[-214.60222    100.71591    -38.115227    54.1788     -27.294655
    9.192437   -12.060085   -19.652988   -11.821804   -13.93512
   -7.4158792  -15.001345    -1.2242591   -5.52998     -4.196295
  -12.817845    -2.1550727   -7.7335477   -5.429227     6.813455
   -2.9704874   10.132893     6.380667    10.561476     9.641499
   11.616754    16.128574     8.751208    13.517024     2.77227
    2.5799098    3.4857948    0.3548385    1.3355918   -1.8419478
   -0.6759157   -2.3228037   -1.2927809   -2.4513273   -1.6255152]",Fear
1168,"[-3.5539957e+02  1.2001631e+02 -6.8062658e+00  3.4998806e+01
  4.8588099e+00  1.0275908e+01 -1.4484967e+01 -3.5538938e+00
 -3.1628695e+00 -7.9947853e+00 -8.5840712e+00 -7.7435117e+00
 -2.0138431e+00 -1.1905601e+01  1.5603633e+00 -9.8147326e+00
 -8.2509775e+00 -2.7764976e+00 -6.7033014e+00 -5.6353903e+00
 -9.1374512e+00 -3.5867560e+00 -6.6262708e+00 -6.1706772e+00
 -5.9609485e+00 -2.8031557e+00 -4.8564901e+00 -4.9474068e+00
  6.2570639e-02  1.5442023e-01  2.7269137e+00 -1.0941367e+00
  1.2754354e+00  2.1806810e+00  5.9890044e-01  9.3996271e-02
 -1.7079087e+00 -1.6646256e+00 -1.0536958e+00 -1.2815595e+00]",Fear
1169,"[-3.10932220e+02  1.17952881e+02 -1.21628399e+01  2.76445522e+01
 -9.02285290e+00  7.69174910e+00 -7.22876692e+00 -5.44763660e+00
 -6.56871080e+00 -1.11240063e+01 -7.72443867e+00 -1.50978339e+00
 -2.15112495e+00 -9.87319946e+00  3.52097154e+00 -1.64300423e+01
 -8.50901890e+00 -8.26023400e-01 -6.34112167e+00 -3.62085342e+00
 -9.09171295e+00 -1.73560011e+00 -8.36262608e+00 -4.76326370e+00
 -3.53475881e+00 -5.16286469e+00 -4.24969053e+00 -7.37747335e+00
 -3.06124353e+00 -9.46013629e-01  3.01015639e+00  1.09475724e-01
  2.38870955e+00  1.73038983e+00 -1.53276563e+00 -1.93679404e+00
 -4.16675949e+00 -1.63053483e-01 -2.37494353e-02 -1.51182389e+00]",Fear
1170,"[-3.8629459e+02  1.3892516e+02 -9.7220421e+00  4.5382771e+01
 -1.3219776e+01  1.8687147e+01 -6.5407500e+00 -1.4777675e+00
 -7.5073295e+00 -1.1939034e+01 -3.2614222e+00 -1.4734639e+00
  2.4569800e+00 -1.2670835e+01  4.2070799e+00 -1.3740859e+01
 -7.9445591e+00 -4.2318540e+00 -9.0629511e+00 -3.4389877e+00
 -1.1153000e+01 -9.1613168e-01 -8.4343710e+00 -3.3831341e+00
 -3.0525665e+00 -3.9986038e+00 -1.0924321e+00 -4.9763460e+00
 -8.9904684e-01 -2.4941313e+00  2.3633248e-01 -2.8993721e+00
 -8.6209780e-01 -1.3530726e+00 -3.3315682e+00 -3.4038215e+00
 -5.9097137e+00 -1.2059147e+00 -1.9802369e+00 -1.6626257e+00]",Fear
1171,"[-3.5832083e+02  1.3733557e+02 -1.7207670e+01  4.2443523e+01
 -1.4866546e+01  1.3509114e+01 -8.1647644e+00 -1.0359839e+00
 -6.6950569e+00 -1.1338732e+01 -4.8192077e+00 -3.7137756e+00
  2.0142362e-01 -1.4561619e+01  3.8672614e+00 -1.5202467e+01
 -8.7429390e+00 -2.0361421e+00 -9.2234812e+00 -2.8715701e+00
 -9.9808435e+00 -1.2975060e+00 -7.2598653e+00 -3.5561435e+00
 -1.9078979e+00 -2.3151526e+00 -1.8550997e+00 -3.7520881e+00
 -2.8666016e-02 -3.2930007e+00  1.5499507e-01 -3.3244255e+00
 -8.8167500e-01 -5.8376867e-01 -4.4130645e+00 -4.5351853e+00
 -4.8607774e+00 -1.2310995e+00 -2.2665231e+00 -2.2766583e+00]",Fear
1172,"[-3.3211652e+02  1.3658356e+02 -2.3002914e+01  5.4654617e+01
  1.6724621e+00  7.9503069e+00 -1.2852492e+01 -3.8548684e+00
 -6.8835788e+00 -1.2359683e+01 -8.3065834e+00 -5.8032928e+00
  5.8427978e-01 -1.6662186e+01  3.0574160e+00 -8.4059143e+00
 -8.7700768e+00 -2.7183516e+00 -8.1215153e+00  3.2674187e-01
 -8.8894539e+00 -3.7798328e+00 -3.0032742e+00 -5.9506478e+00
 -4.3701010e+00  3.1071755e-01 -3.8978558e+00 -5.0401502e+00
  1.3102889e-01 -4.5477643e+00  1.8508078e-01 -2.6944194e+00
 -3.3217020e+00 -7.3991054e-01 -4.3302331e+00 -4.9742832e+00
 -3.5506761e+00 -2.0799797e+00 -1.7257222e+00 -2.0721025e+00]",Fear
1173,"[-3.1086240e+02  1.3319240e+02 -2.1893181e+01  3.1625328e+01
 -3.1757674e+00  1.1288969e+01 -1.6078333e+01 -6.8474455e+00
 -5.5971413e+00 -8.4046955e+00 -4.0159860e+00 -4.2209659e+00
 -3.2035770e+00 -1.7892788e+01  2.3345826e+00 -9.6039152e+00
 -1.0596479e+01 -3.1839409e+00 -6.2203536e+00 -4.5688705e+00
 -1.1175943e+01 -3.9463255e+00 -7.5277038e+00 -7.0682640e+00
 -4.8509402e+00 -5.7885635e-01 -4.0549803e+00 -6.3942280e+00
 -6.9609398e-01 -3.4806204e+00  4.5951799e-01 -1.7767242e+00
 -6.5665945e-02  1.0678871e+00 -3.8090834e-01 -1.2131940e+00
 -4.0895672e+00 -1.7659305e+00 -1.3548204e+00 -1.2729743e+00]",Fear
1174,"[-5.79408813e+02  4.43438683e+01 -1.45431099e+01  1.23858442e+01
 -8.68890095e+00 -1.44794762e-01 -9.22772598e+00  2.75749993e+00
 -1.55049400e+01 -8.67337227e-01 -5.96832180e+00 -3.43174815e+00
 -4.30095577e+00 -2.01333308e+00  2.65766597e+00  2.78101254e+00
 -7.28604364e+00  2.92463213e-01 -2.62977529e+00 -1.89969885e+00
 -6.65342093e+00 -5.35766065e-01 -3.69278193e+00 -1.75274885e+00
 -2.24251360e-01  1.42039800e+00  2.98721600e+00  5.51216316e+00
  6.28577852e+00  7.26136160e+00  4.89557314e+00  3.63807654e+00
  1.99935544e+00  2.32968974e+00  1.15693994e-01  3.38336438e-01
 -1.32377112e+00 -9.09766316e-01  1.04899205e-01  9.33510885e-02]",Fear
1175,"[-3.1630673e+02  1.2239018e+02 -1.4834729e+01  4.1347721e+01
 -8.2804422e+00  1.3974807e+01 -2.0211929e+01 -1.3125230e+00
 -5.3197050e+00 -1.1668360e+01 -7.7633257e+00 -6.8997178e+00
 -9.2131174e-01 -1.5439298e+01  3.4940324e+00 -1.1477246e+01
 -7.1433239e+00 -4.6439404e+00 -6.6013350e+00 -4.6242023e+00
 -1.2947314e+01 -3.4602051e+00 -8.7799072e+00 -7.4480305e+00
 -4.5310254e+00 -5.2497798e-01 -2.9692369e+00 -1.2880684e+00
  9.7001189e-01 -1.3137892e+00  1.9169067e+00 -1.2693093e+00
  9.6708632e-01 -4.2047927e-01  1.3187031e+00 -1.7516077e+00
 -4.7384520e+00 -8.6154938e-01  3.2557612e-03 -1.2834642e+00]",Fear
1176,"[-3.4063800e+02  1.3043875e+02 -1.1228553e+01  3.0665026e+01
 -8.5125809e+00  9.7840948e+00 -7.8098578e+00 -1.7569609e+00
 -6.1259694e+00 -1.0996318e+01 -7.2720113e+00 -3.3970363e+00
 -7.0561767e-01 -1.2515791e+01  2.3186612e+00 -1.2506630e+01
 -9.5417719e+00 -4.2690005e+00 -5.3835883e+00 -1.6417533e+00
 -8.0708418e+00 -2.4340775e+00 -7.2549162e+00 -4.5662417e+00
 -5.4030657e+00 -2.0078511e+00 -3.1925783e+00 -7.1213012e+00
 -1.0104270e+00 -1.9074286e+00  1.5555046e+00 -5.5339259e-01
  1.3837904e+00  1.8600987e+00  2.3674047e-01 -3.9786011e-02
 -1.5122571e+00 -9.0022989e-02 -1.8581687e+00 -1.9121612e+00]",Fear
1177,"[-3.6157410e+02  1.3151089e+02 -1.3483199e+01  4.5946495e+01
 -7.0124869e+00  1.7373686e+01 -1.0082610e+01 -1.6533970e+00
 -5.7126560e+00 -1.0541340e+01 -4.5267849e+00 -5.4944715e+00
 -2.0157776e+00 -1.3393074e+01  3.4361045e+00 -1.2486656e+01
 -6.8711753e+00 -1.9307195e+00 -6.2386975e+00 -4.2586966e+00
 -1.0525237e+01 -1.0722083e+00 -5.2758932e+00 -2.9506679e+00
 -3.7887363e+00 -1.6281711e+00 -2.9421320e+00 -4.6347799e+00
  5.2460903e-01 -1.7884319e+00  1.0479134e+00 -3.2844286e+00
 -3.1352010e+00 -1.8175559e+00 -3.4461255e+00 -4.7947512e+00
 -5.2238870e+00 -1.5435989e+00  1.2120247e-01 -1.9264461e+00]",Fear
1178,"[-3.2399643e+02  1.2605264e+02 -2.1646955e+00  3.7869068e+01
 -3.2988062e+00 -1.2723131e+00 -9.4117851e+00 -6.2905478e+00
 -7.6723394e+00 -1.1940971e+01 -1.0091230e+01 -7.6726103e+00
 -5.9678159e+00 -1.0126582e+01  2.9182432e+00 -1.1121185e+01
 -9.5973053e+00 -2.6846397e+00 -6.3796902e+00 -4.2928171e+00
 -7.9322309e+00 -2.0998771e+00 -4.7763591e+00 -5.6332350e+00
 -4.0595236e+00 -2.1728957e+00 -5.8491254e+00 -7.2404256e+00
 -1.0231451e+00 -3.3604932e+00 -1.7822262e-02  3.0371696e-01
 -2.3853159e+00 -2.5871468e+00 -2.3929160e+00 -4.7669687e+00
 -4.9520016e+00  9.4843966e-01  1.1744938e+00 -7.6379913e-01]",Fear
1179,"[-3.4047186e+02  1.2464632e+02 -2.9973729e+00  4.2457527e+01
 -8.3601646e+00  7.4635220e+00 -1.0700191e+01 -6.3324466e+00
 -9.8237772e+00 -7.9885569e+00 -7.9250765e+00 -8.5130777e+00
 -2.9465559e+00 -1.3107676e+01  1.7625498e+00 -1.1308908e+01
 -6.9746599e+00 -2.7745051e+00 -5.1401215e+00 -4.8186884e+00
 -8.2915764e+00 -2.5314181e+00 -8.6254997e+00 -3.7486136e+00
 -4.5215564e+00 -2.0572469e+00 -4.3449321e+00 -5.7359719e+00
 -8.6235678e-01 -3.0652335e+00  1.3846835e-01 -2.1614482e+00
 -6.1950758e-02 -2.4504243e-01  3.3776161e-01  3.2584044e-01
 -1.3773096e+00  2.2109170e+00  1.6247447e+00  2.4189335e-01]",Fear
1180,"[-3.5245474e+02  1.3747432e+02 -2.6640585e+01  4.5504227e+01
 -1.3787349e+00  1.7437010e+01 -1.8908031e+01 -3.5108843e+00
 -2.4982538e+00 -7.2086434e+00 -5.5964518e+00 -7.0716200e+00
 -1.1056495e+00 -1.4812603e+01  4.8970714e+00 -1.5720824e+01
 -1.0808806e+01 -1.9743792e+00 -6.8759651e+00 -3.8911629e+00
 -9.0143633e+00  8.3024925e-01 -6.5285544e+00 -4.0479431e+00
 -4.1476002e+00 -7.8573591e-01 -2.2142835e+00 -6.7794952e+00
 -2.6221883e-01 -1.5700368e+00  4.3296269e-01 -3.2856276e+00
 -1.6708640e+00 -3.1353087e+00 -4.7463455e+00 -4.8271608e+00
 -6.4297953e+00 -2.3685133e+00 -1.5170496e+00 -4.3869537e-01]",Fear
1181,"[-3.1976166e+02  9.8147697e+01 -5.9479170e+00  3.6298950e+01
 -6.4820967e+00  1.7819502e+01 -1.3936555e+01 -3.6431379e+00
 -9.9657822e+00 -7.9169803e+00 -6.4871230e+00 -4.6273370e+00
 -2.6131654e+00 -1.2123802e+01  5.3860002e+00 -1.3637244e+01
 -8.7872114e+00 -9.4233780e+00 -8.1543999e+00 -5.4091778e+00
 -7.7557492e+00 -1.4791399e+00 -7.2640939e+00 -9.6021551e-01
 -1.3273995e+00  3.3774884e+00 -1.4667037e+00 -1.5899847e+00
  2.5767317e+00  1.0746624e+00  2.5597734e+00 -6.5130776e-01
  2.1407347e+00 -5.4217541e-01 -1.1112000e+00 -2.1645381e+00
 -2.9249823e+00 -1.2645833e+00  3.2164976e-02 -1.9402310e+00]",Fear
1182,"[-3.1681958e+02  1.1447516e+02 -8.5321312e+00  3.2909866e+01
 -8.2866573e+00  1.0757439e+01 -1.3786779e+01 -4.1564083e+00
 -7.3006945e+00 -1.1468545e+01 -7.7344923e+00 -3.5639894e+00
 -3.0356532e-01 -1.2426644e+01  8.2587910e-01 -1.3719536e+01
 -7.1143551e+00 -2.6404290e+00 -5.2306151e+00 -6.1272249e+00
 -1.0614392e+01 -1.8341190e+00 -9.1653214e+00 -6.1689229e+00
 -5.3350115e+00 -1.8895729e+00 -3.0728631e+00 -4.0089197e+00
  2.5674045e+00  1.8942176e+00  3.8950260e+00  4.1088104e-01
  2.0960619e+00  1.5394530e+00  2.4552451e-01 -1.5477036e+00
 -4.1104484e+00 -5.7354796e-01 -2.9217923e-01 -2.4762733e+00]",Fear
1183,"[-4.0733893e+02  1.3021581e+02 -1.6279762e+01  5.3894417e+01
 -8.5748692e+00  2.1311119e+01 -1.3392409e+01 -1.7420824e+00
  2.6798732e+00 -9.3753786e+00 -6.1450539e+00 -7.8070874e+00
 -1.3185259e+00 -1.3013535e+01  1.1881650e-03 -1.6864189e+01
 -6.1114206e+00 -2.0242112e+00 -8.3022661e+00  5.0751257e+00
 -7.5933367e-01 -2.7500311e-01 -7.4390149e+00 -3.3249094e+00
 -3.2517643e+00 -1.0634329e+00  2.1905401e-01 -2.9115520e+00
  2.2261081e-02 -3.4431169e+00 -2.5643437e+00 -3.3809209e+00
  2.6607510e-01 -8.2209772e-01 -2.0139923e+00 -1.3113149e+00
 -2.6980150e-01  2.7977741e-01 -2.3012106e+00 -2.1346150e-01]",Fear
1184,"[-3.7496603e+02  1.0848491e+02 -1.0504519e+01  3.4721539e+01
  5.3975530e+00  1.3339519e+01 -7.7686377e+00 -7.9267673e+00
  3.7510614e+00 -3.8756104e+00 -8.9332008e+00 -3.8589468e+00
 -6.2893977e+00 -1.1766724e+01 -2.5453420e+00 -1.4138056e+01
 -4.6916213e+00 -5.6762042e+00 -1.0404040e+01 -1.1679617e+00
 -2.3941393e+00  1.2818223e+00 -1.9843127e+00 -5.3115481e-01
 -2.2048538e+00 -5.1709211e-01 -1.6865705e+00 -4.3453693e+00
 -8.6893409e-01 -1.9519764e+00  1.8105422e-01 -3.1233442e+00
  2.2784071e-01  1.6013453e+00 -2.0850439e+00 -2.0576415e+00
 -3.3584304e+00 -2.6713579e+00 -2.5888274e+00 -9.9555117e-01]",Fear
1185,"[-6.81078796e+02  5.97360382e+01 -9.12838745e+00  1.76604233e+01
  7.21261501e+00  8.16975212e+00  1.98482180e+00  5.77614546e+00
 -6.04373264e+00  1.13250065e+01  1.02502942e+00 -1.43640292e+00
 -1.16407192e+00  3.98514104e+00  2.48414230e+00  4.96498489e+00
  2.90360570e-01  1.62550628e+00 -2.14293623e+00 -6.07891321e-01
 -5.08567476e+00  3.90662961e-02 -2.72190022e+00 -1.41763258e+00
 -2.46263242e+00 -5.35566330e-01 -4.24048036e-01 -1.55094540e+00
 -2.34019160e+00 -1.50302637e+00 -1.23167145e+00 -2.19771338e+00
 -2.50995421e+00 -2.04488850e+00 -2.51856279e+00 -3.43572259e+00
 -3.06731868e+00 -2.95430660e+00 -2.36334491e+00 -2.16264868e+00]",Happiness
1186,"[-5.6378314e+02  4.1623146e+01 -1.4869910e+01  1.5425195e+01
 -4.2275745e-01  1.7877403e+00 -1.1465569e+01 -4.2723231e+00
 -1.7576464e+01 -9.6325570e-01 -6.1223850e+00 -7.5930262e+00
 -4.0064087e+00  2.4424255e+00 -2.4358446e-02  1.7930121e+00
 -1.4689603e+00  1.4422995e+00  2.1045380e+00  2.6916399e+00
 -1.2750897e+00  2.7026265e+00  3.1687343e-01 -1.7786227e+00
 -2.9046204e+00  1.0268424e-01 -9.1227221e-01  1.3445674e+00
  4.5902714e-02 -1.6294464e+00 -2.9920372e-01  2.9782750e-02
  8.5689569e-01  1.2105452e+00  4.5668063e-01 -1.9510648e+00
 -6.0142034e-01  4.9740115e-01  4.0387532e-01  1.7205379e+00]",Happiness
1187,"[-3.3843124e+02  1.4044841e+02 -2.2607038e+01  3.6371475e+01
 -3.8509829e+00  1.5581028e+01 -1.7945473e+01 -6.9255114e+00
 -5.3822803e+00 -9.4363337e+00 -3.2135799e+00 -5.0066023e+00
 -1.0799953e+00 -1.6269188e+01  2.4931791e+00 -9.6021223e+00
 -8.3582144e+00 -3.0050039e+00 -8.3902521e+00 -2.7459018e+00
 -1.0142235e+01 -4.0122781e+00 -5.1054811e+00 -3.9203868e+00
 -4.0244827e+00 -1.6142257e+00 -3.0792120e+00 -4.5057702e+00
  3.1461206e-01 -2.8228822e+00 -2.0780264e-01 -2.1324313e+00
  2.4638318e-01  8.3965057e-01 -1.5088391e+00 -1.5874276e+00
 -3.6010265e+00 -1.6954359e+00 -7.3629475e-01 -2.6722584e+00]",Happiness
1188,"[-3.16254395e+02  1.25399910e+02 -1.87111874e+01  4.34811821e+01
 -6.35226965e+00  1.26800871e+01 -1.82655373e+01 -3.61942697e+00
 -7.57109451e+00 -1.02825365e+01 -6.19258976e+00 -6.04029989e+00
  6.55773163e-01 -1.30786791e+01  3.61369300e+00 -1.40016022e+01
 -8.47151375e+00 -3.31022048e+00 -7.53769016e+00 -4.71712923e+00
 -9.87468243e+00 -2.08669090e+00 -7.97192764e+00 -5.58162785e+00
 -4.98143148e+00 -5.22836149e-01 -1.92263055e+00 -1.62700689e+00
  1.73701704e+00 -1.75536418e+00  1.94623649e+00 -1.90559423e+00
 -1.66082764e+00 -2.10694718e+00 -1.19343579e+00 -2.83722687e+00
 -4.64387941e+00 -1.76591825e+00 -2.05563441e-01 -3.87966275e-01]",Happiness
1189,"[-3.2683978e+02  1.3547218e+02 -1.8330929e+01  3.0415756e+01
 -8.1954975e+00  3.1632905e+00 -8.4995575e+00 -2.4313521e+00
 -7.2790036e+00 -1.1513257e+01 -6.9038200e+00 -4.5038528e+00
 -2.4130766e+00 -1.5295822e+01  1.5517342e+00 -1.0934753e+01
 -1.0745941e+01 -2.7265582e+00 -6.4644995e+00 -2.9265399e+00
 -7.3159213e+00 -1.4972391e+00 -5.8192563e+00 -5.1967249e+00
 -5.1878042e+00 -2.0239117e+00 -2.9719677e+00 -6.2680712e+00
  8.4749144e-01 -3.1589892e+00 -1.8489488e+00 -2.1108856e+00
  1.5427004e+00  3.7228441e+00 -1.2911574e+00 -2.0092700e+00
 -2.4157567e+00  1.8570931e-01  5.3184628e-01 -3.1384692e-01]",Happiness
1190,"[-3.59657043e+02  1.37493561e+02 -1.61177387e+01  4.16335068e+01
 -8.45399094e+00  1.70127926e+01 -1.09383659e+01 -1.48608935e+00
 -8.46556377e+00 -1.31753387e+01 -5.77686012e-01 -3.24335408e+00
 -2.13471842e+00 -1.60985146e+01  2.77025199e+00 -1.21557665e+01
 -7.69646215e+00  3.29134732e-01 -7.93942881e+00 -3.51482034e+00
 -6.87892199e+00 -1.21135592e+00 -6.93689394e+00 -2.89427733e+00
 -3.93901443e+00 -1.47729266e+00 -1.54316139e+00 -5.82365704e+00
  3.22382808e+00 -1.52648854e+00 -1.52293086e+00 -8.23450506e-01
 -9.98706043e-01 -1.30441737e+00 -3.02537584e+00 -3.44473958e+00
 -5.08042431e+00 -6.84912026e-01  2.03995556e-01 -3.43537641e+00]",Happiness
1191,"[-3.2903238e+02  1.3480400e+02 -8.7950544e+00  4.2815075e+01
 -1.0542701e+01  2.0795403e+00 -1.2950629e+01 -4.3721261e+00
 -5.6675215e+00 -1.2093737e+01 -1.0889210e+01 -6.0809860e+00
  1.9754827e-01 -1.4773071e+01  3.2151628e+00 -8.4321661e+00
 -8.6591244e+00 -2.2633247e+00 -6.2282233e+00 -2.4906881e+00
 -8.1328354e+00 -1.7283138e+00 -5.7052255e+00 -4.3560748e+00
 -3.4858072e+00 -2.8485203e+00 -4.5650783e+00 -6.1605639e+00
 -5.7713401e-01 -2.0924351e+00  2.3877342e+00  4.3884113e-01
 -1.7004975e+00 -1.1180751e+00 -1.3070488e+00 -3.2334154e+00
 -3.4779074e+00 -7.9404736e-01 -1.5712994e+00  3.9546087e-01]",Happiness
1192,"[-3.6583417e+02  1.3274963e+02 -7.1714172e+00  5.0569946e+01
 -1.1648870e+01  1.1124218e+01 -7.7762122e+00 -6.4459820e+00
 -8.1531754e+00 -8.2638187e+00 -7.2235537e+00 -7.9518461e+00
 -2.1324968e+00 -1.3486901e+01  4.1984987e+00 -1.1780304e+01
 -6.8644557e+00 -9.6792154e-02 -5.8297944e+00 -2.1672707e+00
 -7.9611859e+00 -2.1011434e+00 -6.4367242e+00 -3.0385695e+00
 -4.1988668e+00 -2.9406698e+00 -2.1955945e+00 -4.2049842e+00
 -1.1084813e+00 -3.3767622e+00  9.5078015e-01 -1.6449058e+00
 -9.4308734e-01  2.6286803e-02 -1.0543677e+00 -1.9138843e+00
 -4.2971220e+00 -1.1740183e+00 -8.1832659e-01 -1.6664101e+00]",Happiness
1193,"[-327.69202     125.64642     -15.646741     29.965088      8.422432
    5.9720373   -15.762229     -6.196485     -2.579877     -8.543227
   -9.963147     -0.55539656   -4.04298     -16.865929      5.0678205
  -10.426128    -10.901101     -3.186138     -6.8537908    -4.2884235
   -8.119511     -1.5159928    -5.562203     -4.629044     -4.7807693
   -2.0807188    -1.9635848    -6.1735673    -0.43828803   -2.4555643
   -2.8673072    -2.5994692    -1.9431329    -2.6752577    -2.106729
   -2.6751559    -4.4974113    -1.4331917    -1.4581215    -1.3120279 ]",Happiness
1194,"[-3.37864807e+02  1.09554085e+02 -9.66898060e+00  3.99222298e+01
 -3.66247207e-01  1.77213364e+01 -1.55945320e+01 -3.88800073e+00
 -8.25364685e+00 -7.78431797e+00 -6.85088015e+00 -7.23958302e+00
 -4.20637178e+00 -1.34272022e+01  5.78551054e+00 -1.22572908e+01
 -7.64906788e+00 -3.58497167e+00 -5.13706017e+00 -5.57225084e+00
 -9.17334938e+00 -2.40996265e+00 -8.86364365e+00 -4.99711132e+00
 -6.20266247e+00 -1.71267033e+00 -2.78562903e+00 -1.48258889e+00
  3.40455103e+00  1.57951343e+00  2.01104474e+00 -2.45639968e+00
 -2.19339296e-01 -9.01983619e-01 -1.41804039e+00 -2.77093482e+00
 -3.51611137e+00 -1.71798706e+00 -9.00534689e-01 -1.69256818e+00]",Happiness
1195,"[-3.23900360e+02  1.20915924e+02 -1.28154078e+01  3.70937729e+01
 -8.74553776e+00  1.11624603e+01 -1.10015421e+01 -1.96443903e+00
 -8.60238838e+00 -1.04263296e+01 -7.36993790e+00 -6.64370966e+00
 -1.60321653e-01 -1.32694511e+01  4.23192024e+00 -1.18195667e+01
 -8.61032295e+00 -9.17161345e-01 -6.53070927e+00 -5.03487062e+00
 -7.79082870e+00 -2.33781600e+00 -7.85268021e+00 -3.38467264e+00
 -6.22789049e+00 -2.64153957e+00 -2.12061930e+00 -5.85533667e+00
  3.01989675e-01 -2.45289898e+00 -7.07526147e-01 -1.34744072e+00
 -8.52824301e-02  8.92696798e-01  1.28403032e+00 -2.68084717e+00
 -5.80944967e+00 -1.57328486e+00 -9.94344711e-01  2.30798319e-01]",Happiness
1196,"[-3.82047668e+02  1.19839043e+02 -1.68605556e+01  4.71608467e+01
 -2.25868988e+00  1.86265659e+01 -1.41180983e+01 -1.20259154e+00
 -1.56787169e+00 -1.12828665e+01 -3.49909258e+00 -5.44953108e+00
 -5.13546085e+00 -1.85376873e+01 -2.41421103e+00 -1.42982979e+01
 -2.79673815e+00  1.28838038e+00 -5.51313305e+00  5.17497063e+00
 -4.57640028e+00 -2.61285043e+00 -4.28014278e+00 -1.87755203e+00
 -1.29036117e+00  1.37224960e+00 -3.01639533e+00 -5.36862946e+00
 -6.20118618e-01 -5.01736450e+00 -4.00771201e-01 -3.57021976e+00
 -1.40096986e+00  1.02684572e-01 -1.59040284e+00  1.80068588e+00
 -1.49184704e+00 -2.87187719e+00 -3.09472591e-01  3.03747863e-01]",Happiness
